,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
1774,502,3.745,448.2879,1706,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1775,502,3.745,449.2854,839,RLUS1353,12,GLU-4,M1,EXAMPLE_10
1777,502,3.745,450.3008,116035,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1779,502,3.745,451.3036,36419,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1780,502,3.745,452.3076,6032,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1781,502,3.745,453.3106,784,RLUS1353,12,GLU-4,M3,EXAMPLE_3
1791,502,3.745,466.294,2086,RLUS1353,12,GLU-4,M0,EXAMPLE_11
1792,502,3.745,467.2985,833,RLUS1353,12,GLU-4,M1,EXAMPLE_11
1793,502,3.745,468.3122,32870,RLUS1353,12,GLU-4,M0,EXAMPLE_4
1795,502,3.745,469.3146,11360,RLUS1353,12,GLU-4,M1,EXAMPLE_4
1798,503,3.753,432.2388,10367,RLUS1353,12,GLU-4,M0,EXAMPLE_1
1799,503,3.753,432.2907,26640,RLUS1353,12,GLU-4,M0,EXAMPLE_6
1801,503,3.753,433.2404,3207,RLUS1353,12,GLU-4,M1,EXAMPLE_1
1802,503,3.753,433.2914,9282,RLUS1353,12,GLU-4,M1,EXAMPLE_6
1803,503,3.753,434.2416,289,RLUS1353,12,GLU-4,M2,EXAMPLE_1
1804,503,3.753,434.2931,1869,RLUS1353,12,GLU-4,M2,EXAMPLE_6
1806,503,3.753,435.2967,294,RLUS1353,12,GLU-4,M3,EXAMPLE_6
1813,503,3.753,448.2848,2571,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1816,503,3.753,450.3013,190994,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1822,503,3.753,451.3038,62107,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1825,503,3.753,452.3072,10007,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1826,503,3.753,453.31,999,RLUS1353,12,GLU-4,M3,EXAMPLE_3
1833,503,3.753,466.2961,4012,RLUS1353,12,GLU-4,M0,EXAMPLE_11
1834,503,3.753,467.2996,1146,RLUS1353,12,GLU-4,M1,EXAMPLE_11
1835,503,3.753,468.3106,56184,RLUS1353,12,GLU-4,M0,EXAMPLE_4
1837,503,3.753,469.3144,18400,RLUS1353,12,GLU-4,M1,EXAMPLE_4
1839,504,3.76,432.2358,3395,RLUS1353,12,GLU-4,M0,EXAMPLE_1
1840,504,3.76,432.2896,25620,RLUS1353,12,GLU-4,M0,EXAMPLE_6
1842,504,3.76,433.2892,9887,RLUS1353,12,GLU-4,M1,EXAMPLE_6
1844,504,3.76,434.294,1341,RLUS1353,12,GLU-4,M2,EXAMPLE_6
1850,504,3.76,448.2862,1978,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1851,504,3.76,449.2909,610,RLUS1353,12,GLU-4,M1,EXAMPLE_10
1853,504,3.76,450.3012,183188,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1857,504,3.76,451.3033,59415,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1859,504,3.76,452.3068,9728,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1860,504,3.76,453.309,1159,RLUS1353,12,GLU-4,M3,EXAMPLE_3
1861,504,3.76,454.3084,132,RLUS1353,12,GLU-4,M6,EXAMPLE_10
1868,504,3.76,466.2985,2429,RLUS1353,12,GLU-4,M0,EXAMPLE_11
1869,504,3.76,467.2996,733,RLUS1353,12,GLU-4,M1,EXAMPLE_11
1870,504,3.76,468.3112,54579,RLUS1353,12,GLU-4,M0,EXAMPLE_4
1872,504,3.76,469.315,17535,RLUS1353,12,GLU-4,M1,EXAMPLE_4
1873,505,3.767,432.2352,1961,RLUS1353,12,GLU-4,M0,EXAMPLE_1
1874,505,3.767,432.2898,17440,RLUS1353,12,GLU-4,M0,EXAMPLE_6
1875,505,3.767,433.2455,712,RLUS1353,12,GLU-4,M1,EXAMPLE_1
1876,505,3.767,433.2926,6153,RLUS1353,12,GLU-4,M1,EXAMPLE_6
1877,505,3.767,434.2456,263,RLUS1353,12,GLU-4,M2,EXAMPLE_1
1878,505,3.767,434.2958,677,RLUS1353,12,GLU-4,M2,EXAMPLE_6
1880,505,3.767,435.2965,106,RLUS1353,12,GLU-4,M3,EXAMPLE_6
1886,505,3.767,448.2844,1400,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1887,505,3.767,449.2902,596,RLUS1353,12,GLU-4,M1,EXAMPLE_10
1888,505,3.767,450.3009,127800,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1889,505,3.767,451.3045,39026,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1890,505,3.767,452.3066,6550,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1891,505,3.767,453.3129,1015,RLUS1353,12,GLU-4,M3,EXAMPLE_3
1900,505,3.767,466.2938,1664,RLUS1353,12,GLU-4,M0,EXAMPLE_11
1901,505,3.767,467.2998,543,RLUS1353,12,GLU-4,M1,EXAMPLE_11
1902,505,3.767,468.3112,40928,RLUS1353,12,GLU-4,M0,EXAMPLE_4
1904,505,3.767,469.3144,13797,RLUS1353,12,GLU-4,M1,EXAMPLE_4
1905,506,3.774,432.2366,2223,RLUS1353,12,GLU-4,M0,EXAMPLE_1
1906,506,3.774,432.2898,8944,RLUS1353,12,GLU-4,M0,EXAMPLE_6
1908,506,3.774,433.2912,2773,RLUS1353,12,GLU-4,M1,EXAMPLE_6
1910,506,3.774,434.2944,550,RLUS1353,12,GLU-4,M2,EXAMPLE_6
1917,506,3.774,448.2868,639,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1919,506,3.774,450.3009,64591,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1921,506,3.774,451.3044,20029,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1922,506,3.774,452.307,3996,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1923,506,3.774,453.313,447,RLUS1353,12,GLU-4,M3,EXAMPLE_3
1930,506,3.774,467.296,254,RLUS1353,12,GLU-4,M1,EXAMPLE_11
1931,506,3.774,468.3103,20408,RLUS1353,12,GLU-4,M0,EXAMPLE_4
1933,506,3.774,469.3148,7309,RLUS1353,12,GLU-4,M1,EXAMPLE_4
1934,507,3.781,432.2407,3019,RLUS1353,12,GLU-4,M0,EXAMPLE_1
1935,507,3.781,432.2891,4584,RLUS1353,12,GLU-4,M0,EXAMPLE_6
1936,507,3.781,433.2427,839,RLUS1353,12,GLU-4,M1,EXAMPLE_1
1937,507,3.781,433.2884,1489,RLUS1353,12,GLU-4,M0,EXAMPLE_9
1939,507,3.781,434.2932,380,RLUS1353,12,GLU-4,M2,EXAMPLE_6
1948,507,3.781,448.2837,554,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1949,507,3.781,449.2918,197,RLUS1353,12,GLU-4,M1,EXAMPLE_10
1950,507,3.781,450.3006,37102,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1952,507,3.781,451.3052,11250,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1953,507,3.781,452.3054,1595,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1954,507,3.781,453.3114,401,RLUS1353,12,GLU-4,M3,EXAMPLE_3
1957,507,3.781,466.2962,785,RLUS1353,12,GLU-4,M0,EXAMPLE_11
1958,507,3.781,467.2994,253,RLUS1353,12,GLU-4,M1,EXAMPLE_11
1959,507,3.781,468.31,11523,RLUS1353,12,GLU-4,M0,EXAMPLE_4
1961,507,3.781,469.3152,3358,RLUS1353,12,GLU-4,M1,EXAMPLE_4
1962,508,3.788,432.2394,2302,RLUS1353,12,GLU-4,M0,EXAMPLE_1
1963,508,3.788,432.2894,1822,RLUS1353,12,GLU-4,M0,EXAMPLE_6
1964,508,3.788,433.24,641,RLUS1353,12,GLU-4,M1,EXAMPLE_1
1965,508,3.788,433.2888,848,RLUS1353,12,GLU-4,M0,EXAMPLE_9
1966,508,3.788,434.2947,171,RLUS1353,12,GLU-4,M2,EXAMPLE_6
1971,508,3.788,448.281,291,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1972,508,3.788,450.2994,19347,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1973,508,3.788,451.3032,6790,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1974,508,3.788,452.3066,1088,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1975,508,3.788,453.3079,245,RLUS1353,12,GLU-4,M3,EXAMPLE_3
1981,508,3.788,466.2909,647,RLUS1353,12,GLU-4,M0,EXAMPLE_11
1982,508,3.788,467.3022,302,RLUS1353,12,GLU-4,M1,EXAMPLE_11
1983,508,3.788,468.3118,6899,RLUS1353,12,GLU-4,M0,EXAMPLE_4
1984,508,3.788,469.3136,1787,RLUS1353,12,GLU-4,M1,EXAMPLE_4
1985,509,3.795,432.2368,1679,RLUS1353,12,GLU-4,M0,EXAMPLE_1
1986,509,3.795,432.2907,1956,RLUS1353,12,GLU-4,M0,EXAMPLE_6
1987,509,3.795,433.2455,412,RLUS1353,12,GLU-4,M1,EXAMPLE_1
1988,509,3.795,433.2875,446,RLUS1353,12,GLU-4,M0,EXAMPLE_9
1990,509,3.795,434.2936,106,RLUS1353,12,GLU-4,M2,EXAMPLE_6
1993,509,3.795,448.2831,274,RLUS1353,12,GLU-4,M0,EXAMPLE_10
1995,509,3.795,450.301,17520,RLUS1353,12,GLU-4,M0,EXAMPLE_3
1996,509,3.795,451.3043,5465,RLUS1353,12,GLU-4,M1,EXAMPLE_3
1997,509,3.795,452.3094,854,RLUS1353,12,GLU-4,M2,EXAMPLE_3
1998,509,3.795,453.3051,128,RLUS1353,12,GLU-4,M5,EXAMPLE_10
2003,509,3.795,466.2914,895,RLUS1353,12,GLU-4,M0,EXAMPLE_11
2004,509,3.795,468.3122,6197,RLUS1353,12,GLU-4,M0,EXAMPLE_4
2005,509,3.795,469.3117,1873,RLUS1353,12,GLU-4,M1,EXAMPLE_4
2007,510,3.803,432.24,1818,RLUS1353,12,GLU-4,M0,EXAMPLE_1
2008,510,3.803,432.2894,1725,RLUS1353,12,GLU-4,M0,EXAMPLE_6
2009,510,3.803,433.239,458,RLUS1353,12,GLU-4,M1,EXAMPLE_1
2010,510,3.803,433.2902,688,RLUS1353,12,GLU-4,M1,EXAMPLE_6
2011,510,3.803,434.2472,203,RLUS1353,12,GLU-4,M2,EXAMPLE_1
2012,510,3.803,434.2926,136,RLUS1353,12,GLU-4,M2,EXAMPLE_6
2020,510,3.803,449.2836,113,RLUS1353,12,GLU-4,M1,EXAMPLE_10
2021,510,3.803,450.3003,16000,RLUS1353,12,GLU-4,M0,EXAMPLE_3
2022,510,3.803,451.303,4666,RLUS1353,12,GLU-4,M1,EXAMPLE_3
2023,510,3.803,452.305,907,RLUS1353,12,GLU-4,M2,EXAMPLE_3
2030,510,3.803,466.293,793,RLUS1353,12,GLU-4,M0,EXAMPLE_11
2031,510,3.803,467.3016,284,RLUS1353,12,GLU-4,M1,EXAMPLE_11
2032,510,3.803,468.3118,4827,RLUS1353,12,GLU-4,M0,EXAMPLE_4
2033,510,3.803,469.3162,2246,RLUS1353,12,GLU-4,M1,EXAMPLE_4
2034,511,3.81,432.2364,898,RLUS1353,12,GLU-4,M0,EXAMPLE_1
2035,511,3.81,432.2913,1421,RLUS1353,12,GLU-4,M0,EXAMPLE_6
2036,511,3.81,433.2426,511,RLUS1353,12,GLU-4,M1,EXAMPLE_1
2037,511,3.81,433.2921,539,RLUS1353,12,GLU-4,M1,EXAMPLE_6
2043,511,3.81,448.2862,203,RLUS1353,12,GLU-4,M0,EXAMPLE_10
2044,511,3.81,449.2859,234,RLUS1353,12,GLU-4,M1,EXAMPLE_10
2045,511,3.81,450.2993,13555,RLUS1353,12,GLU-4,M0,EXAMPLE_3
2046,511,3.81,451.3042,4537,RLUS1353,12,GLU-4,M1,EXAMPLE_3
2047,511,3.81,452.3025,756,RLUS1353,12,GLU-4,M0,EXAMPLE_8
2050,511,3.81,466.2934,712,RLUS1353,12,GLU-4,M0,EXAMPLE_11
2051,511,3.81,467.2951,313,RLUS1353,12,GLU-4,M1,EXAMPLE_11
2052,511,3.81,468.3115,4092,RLUS1353,12,GLU-4,M0,EXAMPLE_4
2053,511,3.81,469.3129,1295,RLUS1353,12,GLU-4,M1,EXAMPLE_4
2055,512,3.817,432.2872,2031,RLUS1353,12,GLU-4,M0,EXAMPLE_6
2058,512,3.817,433.2964,581,RLUS1353,12,GLU-4,M1,EXAMPLE_6
2063,512,3.817,448.2828,607,RLUS1353,12,GLU-4,M0,EXAMPLE_10
2065,512,3.817,450.3006,16191,RLUS1353,12,GLU-4,M0,EXAMPLE_3
2066,512,3.817,451.3037,4085,RLUS1353,12,GLU-4,M1,EXAMPLE_3
2069,512,3.817,453.3118,201,RLUS1353,12,GLU-4,M3,EXAMPLE_3
2077,512,3.817,466.2937,971,RLUS1353,12,GLU-4,M0,EXAMPLE_11
2078,512,3.817,467.2974,378,RLUS1353,12,GLU-4,M1,EXAMPLE_11
2079,512,3.817,468.3076,4056,RLUS1353,12,GLU-4,M0,EXAMPLE_4
2080,512,3.817,469.3133,1263,RLUS1353,12,GLU-4,M1,EXAMPLE_4
2089,496,3.704,448.2796,174,RLUS1353,15,GLU-1,M0,EXAMPLE_10
2090,496,3.704,451.295,132,RLUS1353,15,GLU-1,M3,EXAMPLE_10
2092,496,3.704,466.2938,440,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2101,497,3.711,449.2848,226,RLUS1353,15,GLU-1,M1,EXAMPLE_10
2103,497,3.711,450.2979,233,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2104,497,3.711,451.301,190,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2106,497,3.711,466.2975,320,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2115,498,3.719,450.2952,177,RLUS1353,15,GLU-1,M2,EXAMPLE_10
2116,498,3.719,451.301,236,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2118,498,3.719,466.298,226,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2119,498,3.719,467.2944,343,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2120,498,3.719,468.3029,325,RLUS1353,15,GLU-1,M2,EXAMPLE_11
2123,499,3.726,432.2381,118,RLUS1353,15,GLU-1,M0,EXAMPLE_1
2124,499,3.726,433.2934,171,RLUS1353,15,GLU-1,M1,EXAMPLE_6
2128,499,3.726,450.297,375,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2129,499,3.726,451.298,502,RLUS1353,15,GLU-1,M3,EXAMPLE_10
2130,499,3.726,452.2998,110,RLUS1353,15,GLU-1,M4,EXAMPLE_10
2133,499,3.726,467.2957,438,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2135,499,3.726,468.3082,273,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2136,499,3.726,469.312,189,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2137,500,3.733,432.2364,280,RLUS1353,15,GLU-1,M0,EXAMPLE_1
2143,500,3.733,449.2885,108,RLUS1353,15,GLU-1,M1,EXAMPLE_10
2144,500,3.733,450.3002,2516,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2145,500,3.733,451.3016,3608,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2147,500,3.733,452.3043,888,RLUS1353,15,GLU-1,M2,EXAMPLE_3
2148,500,3.733,453.3042,125,RLUS1353,15,GLU-1,M5,EXAMPLE_10
2153,500,3.733,466.293,375,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2154,500,3.733,467.2941,158,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2155,500,3.733,468.3132,1056,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2156,500,3.733,469.3124,1217,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2157,501,3.74,432.2394,261,RLUS1353,15,GLU-1,M0,EXAMPLE_1
2158,501,3.74,432.2878,1194,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2159,501,3.74,433.2901,1529,RLUS1353,15,GLU-1,M1,EXAMPLE_6
2160,501,3.74,434.2918,280,RLUS1353,15,GLU-1,M1,EXAMPLE_9
2167,501,3.74,450.3008,11773,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2168,501,3.74,451.3,14519,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2169,501,3.74,452.303,3890,RLUS1353,15,GLU-1,M2,EXAMPLE_3
2170,501,3.74,453.3036,696,RLUS1353,15,GLU-1,M5,EXAMPLE_10
2174,501,3.74,466.2936,333,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2175,501,3.74,467.2947,387,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2176,501,3.74,468.3123,4210,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2177,501,3.74,469.3117,5402,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2178,502,3.747,432.2368,560,RLUS1353,15,GLU-1,M0,EXAMPLE_1
2179,502,3.747,432.2917,2820,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2180,502,3.747,433.2425,185,RLUS1353,15,GLU-1,M1,EXAMPLE_1
2181,502,3.747,433.2903,3653,RLUS1353,15,GLU-1,M1,EXAMPLE_6
2182,502,3.747,434.2924,930,RLUS1353,15,GLU-1,M2,EXAMPLE_6
2190,502,3.747,450.3013,25589,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2191,502,3.747,451.3004,34207,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2192,502,3.747,452.3019,10188,RLUS1353,15,GLU-1,M4,EXAMPLE_10
2195,502,3.747,454.3098,170,RLUS1353,15,GLU-1,M4,EXAMPLE_3
2197,502,3.747,466.295,360,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2198,502,3.747,467.295,1008,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2199,502,3.747,468.3115,8339,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2200,502,3.747,469.3102,12700,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2202,503,3.755,432.2358,205,RLUS1353,15,GLU-1,M0,EXAMPLE_1
2203,503,3.755,432.2915,3938,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2204,503,3.755,433.2868,5295,RLUS1353,15,GLU-1,M0,EXAMPLE_9
2207,503,3.755,435.2938,265,RLUS1353,15,GLU-1,M2,EXAMPLE_9
2210,503,3.755,448.2854,421,RLUS1353,15,GLU-1,M0,EXAMPLE_10
2211,503,3.755,449.2844,537,RLUS1353,15,GLU-1,M1,EXAMPLE_10
2212,503,3.755,450.3016,33374,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2213,503,3.755,451.3004,43993,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2217,503,3.755,453.3042,2227,RLUS1353,15,GLU-1,M5,EXAMPLE_10
2218,503,3.755,454.301,342,RLUS1353,15,GLU-1,M6,EXAMPLE_10
2222,503,3.755,466.2943,772,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2223,503,3.755,467.3009,945,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2224,503,3.755,468.312,11335,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2225,503,3.755,469.3114,15189,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2226,504,3.762,432.291,3645,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2227,504,3.762,433.2878,3400,RLUS1353,15,GLU-1,M0,EXAMPLE_9
2228,504,3.762,434.2908,1688,RLUS1353,15,GLU-1,M1,EXAMPLE_9
2232,504,3.762,448.2844,313,RLUS1353,15,GLU-1,M0,EXAMPLE_10
2233,504,3.762,449.285,428,RLUS1353,15,GLU-1,M1,EXAMPLE_10
2234,504,3.762,450.3,27902,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2235,504,3.762,451.3002,35205,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2236,504,3.762,452.303,10601,RLUS1353,15,GLU-1,M2,EXAMPLE_3
2237,504,3.762,453.3059,1844,RLUS1353,15,GLU-1,M1,EXAMPLE_8
2238,504,3.762,454.3141,269,RLUS1353,15,GLU-1,M4,EXAMPLE_3
2242,504,3.762,466.2954,606,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2243,504,3.762,467.2961,1154,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2244,504,3.762,468.311,10353,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2246,504,3.762,469.3108,11579,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2249,505,3.769,432.2902,1236,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2250,505,3.769,433.2896,2323,RLUS1353,15,GLU-1,M1,EXAMPLE_6
2251,505,3.769,434.2903,876,RLUS1353,15,GLU-1,M1,EXAMPLE_9
2256,505,3.769,450.3001,14370,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2257,505,3.769,451.3006,19299,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2258,505,3.769,452.3029,5628,RLUS1353,15,GLU-1,M2,EXAMPLE_3
2259,505,3.769,453.3034,971,RLUS1353,15,GLU-1,M5,EXAMPLE_10
2260,505,3.769,454.3114,188,RLUS1353,15,GLU-1,M4,EXAMPLE_3
2263,505,3.769,466.2946,378,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2264,505,3.769,467.2956,913,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2265,505,3.769,468.3119,6313,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2266,505,3.769,469.3092,7337,RLUS1353,15,GLU-1,M3,EXAMPLE_11
2267,506,3.776,432.2926,585,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2268,506,3.776,433.2906,1285,RLUS1353,15,GLU-1,M1,EXAMPLE_6
2269,506,3.776,434.2948,289,RLUS1353,15,GLU-1,M2,EXAMPLE_6
2273,506,3.776,448.2863,200,RLUS1353,15,GLU-1,M0,EXAMPLE_10
2274,506,3.776,449.291,327,RLUS1353,15,GLU-1,M1,EXAMPLE_10
2275,506,3.776,450.3024,7950,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2277,506,3.776,452.3018,2834,RLUS1353,15,GLU-1,M4,EXAMPLE_10
2278,506,3.776,453.3072,424,RLUS1353,15,GLU-1,M3,EXAMPLE_3
2281,506,3.776,466.295,481,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2282,506,3.776,467.2982,346,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2283,506,3.776,468.3113,2853,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2284,506,3.776,469.3114,3031,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2285,507,3.783,432.294,314,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2291,507,3.783,450.3006,3901,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2293,507,3.783,452.3064,1364,RLUS1353,15,GLU-1,M2,EXAMPLE_3
2294,507,3.783,453.3086,345,RLUS1353,15,GLU-1,M3,EXAMPLE_3
2296,507,3.783,466.2985,347,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2298,507,3.783,468.3124,1533,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2299,507,3.783,469.3086,1560,RLUS1353,15,GLU-1,M3,EXAMPLE_11
2300,508,3.79,432.2906,466,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2301,508,3.79,433.2948,415,RLUS1353,15,GLU-1,M1,EXAMPLE_6
2306,508,3.79,450.2996,3120,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2307,508,3.79,451.2984,4561,RLUS1353,15,GLU-1,M3,EXAMPLE_10
2308,508,3.79,452.3026,1257,RLUS1353,15,GLU-1,M0,EXAMPLE_8
2309,508,3.79,453.3014,251,RLUS1353,15,GLU-1,M5,EXAMPLE_10
2311,508,3.79,466.2954,376,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2312,508,3.79,467.2934,331,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2313,508,3.79,468.309,1182,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2314,508,3.79,469.311,1568,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2315,509,3.797,432.293,218,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2316,509,3.797,433.291,468,RLUS1353,15,GLU-1,M1,EXAMPLE_6
2323,509,3.797,449.2872,214,RLUS1353,15,GLU-1,M1,EXAMPLE_10
2324,509,3.797,450.3001,3281,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2326,509,3.797,452.2995,943,RLUS1353,15,GLU-1,M4,EXAMPLE_10
2327,509,3.797,453.3046,249,RLUS1353,15,GLU-1,M5,EXAMPLE_10
2331,509,3.797,466.2946,761,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2332,509,3.797,467.2941,531,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2333,509,3.797,468.3094,1222,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2336,510,3.805,433.2884,478,RLUS1353,15,GLU-1,M0,EXAMPLE_9
2343,510,3.805,450.3012,2901,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2344,510,3.805,451.3006,2892,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2345,510,3.805,452.3,845,RLUS1353,15,GLU-1,M4,EXAMPLE_10
2346,510,3.805,453.308,219,RLUS1353,15,GLU-1,M3,EXAMPLE_3
2347,510,3.805,466.296,720,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2349,510,3.805,468.3154,1164,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2350,510,3.805,469.308,1689,RLUS1353,15,GLU-1,M3,EXAMPLE_11
2351,511,3.812,432.2874,190,RLUS1353,15,GLU-1,M0,EXAMPLE_6
2358,511,3.812,450.3014,1739,RLUS1353,15,GLU-1,M0,EXAMPLE_3
2359,511,3.812,451.301,2744,RLUS1353,15,GLU-1,M1,EXAMPLE_3
2360,511,3.812,452.3034,828,RLUS1353,15,GLU-1,M2,EXAMPLE_3
2361,511,3.812,453.2994,217,RLUS1353,15,GLU-1,M5,EXAMPLE_10
2365,511,3.812,466.2944,540,RLUS1353,15,GLU-1,M0,EXAMPLE_11
2366,511,3.812,467.2938,690,RLUS1353,15,GLU-1,M1,EXAMPLE_11
2367,511,3.812,468.3083,914,RLUS1353,15,GLU-1,M0,EXAMPLE_4
2368,511,3.812,469.3128,884,RLUS1353,15,GLU-1,M1,EXAMPLE_4
2378,496,3.704,448.2845,197,RLUS1353,15,GLU-2,M0,EXAMPLE_10
2379,496,3.704,449.2894,101,RLUS1353,15,GLU-2,M1,EXAMPLE_10
2383,496,3.704,451.2936,118,RLUS1353,15,GLU-2,M3,EXAMPLE_10
2386,496,3.704,467.2985,272,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2387,496,3.704,468.2975,229,RLUS1353,15,GLU-2,M2,EXAMPLE_11
2392,497,3.711,449.2846,162,RLUS1353,15,GLU-2,M1,EXAMPLE_10
2394,497,3.711,450.2924,107,RLUS1353,15,GLU-2,M2,EXAMPLE_10
2397,497,3.711,466.2925,161,RLUS1353,15,GLU-2,M0,EXAMPLE_11
2398,497,3.711,467.2946,464,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2400,498,3.719,432.2395,167,RLUS1353,15,GLU-2,M0,EXAMPLE_1
2406,498,3.719,448.2798,117,RLUS1353,15,GLU-2,M0,EXAMPLE_10
2407,498,3.719,450.3011,110,RLUS1353,15,GLU-2,M0,EXAMPLE_3
2408,498,3.719,451.302,204,RLUS1353,15,GLU-2,M1,EXAMPLE_3
2411,498,3.719,467.2981,251,RLUS1353,15,GLU-2,M1,EXAMPLE_11
2414,499,3.726,432.2379,239,RLUS1353,15,GLU-2,M0,EXAMPLE_1
