scanindex,rettime,mz,intensity,organism,isotope,condition
500,3.731,452.2984,349,RLUS1353,12,ACE-4
500,3.731,455.1274,128,RLUS1353,12,ACE-4
500,3.731,456.2722,1063,RLUS1353,12,ACE-4
500,3.731,457.2668,299,RLUS1353,12,ACE-4
500,3.731,459.7111,130,RLUS1353,12,ACE-4
500,3.731,460.2338,142,RLUS1353,12,ACE-4
500,3.731,460.268,259,RLUS1353,12,ACE-4
500,3.731,461.2598,232,RLUS1353,12,ACE-4
500,3.731,464.29,199,RLUS1353,12,ACE-4
500,3.731,466.2973,586,RLUS1353,12,ACE-4
500,3.731,467.2876,173,RLUS1353,12,ACE-4
500,3.731,468.3075,1198,RLUS1353,12,ACE-4
500,3.731,469.0944,472,RLUS1353,12,ACE-4
500,3.731,469.2328,159,RLUS1353,12,ACE-4
500,3.731,469.3172,797,RLUS1353,12,ACE-4
500,3.731,470.097,212,RLUS1353,12,ACE-4
501,3.739,430.3141,131,RLUS1353,12,ACE-4
501,3.739,431.2225,100,RLUS1353,12,ACE-4
501,3.739,432.2396,28497,RLUS1353,12,ACE-4
501,3.739,432.296,1683,RLUS1353,12,ACE-4
501,3.739,433.2418,6717,RLUS1353,12,ACE-4
501,3.739,433.2964,856,RLUS1353,12,ACE-4
501,3.739,434.2479,1314,RLUS1353,12,ACE-4
501,3.739,435.1626,430,RLUS1353,12,ACE-4
501,3.739,436.1698,220,RLUS1353,12,ACE-4
501,3.739,437.1715,265,RLUS1353,12,ACE-4
501,3.739,437.3126,109,RLUS1353,12,ACE-4
501,3.739,438.2678,141,RLUS1353,12,ACE-4
501,3.739,441.0903,240,RLUS1353,12,ACE-4
501,3.739,442.733,105,RLUS1353,12,ACE-4
501,3.739,443.0946,572,RLUS1353,12,ACE-4
501,3.739,443.2198,156,RLUS1353,12,ACE-4
501,3.739,445.1015,284,RLUS1353,12,ACE-4
501,3.739,446.229,163,RLUS1353,12,ACE-4
501,3.739,448.2806,136,RLUS1353,12,ACE-4
501,3.739,449.0928,106,RLUS1353,12,ACE-4
501,3.739,450.0914,114,RLUS1353,12,ACE-4
501,3.739,450.1592,103,RLUS1353,12,ACE-4
501,3.739,450.3,19196,RLUS1353,12,ACE-4
501,3.739,451.3038,6321,RLUS1353,12,ACE-4
501,3.739,452.3079,1235,RLUS1353,12,ACE-4
501,3.739,453.3244,197,RLUS1353,12,ACE-4
501,3.739,456.163,111,RLUS1353,12,ACE-4
501,3.739,456.2738,1020,RLUS1353,12,ACE-4
501,3.739,457.2702,160,RLUS1353,12,ACE-4
501,3.739,460.2253,105,RLUS1353,12,ACE-4
501,3.739,460.26,437,RLUS1353,12,ACE-4
501,3.739,461.2388,101,RLUS1353,12,ACE-4
501,3.739,464.2848,186,RLUS1353,12,ACE-4
501,3.739,466.2974,1113,RLUS1353,12,ACE-4
501,3.739,467.3011,184,RLUS1353,12,ACE-4
501,3.739,468.3133,5915,RLUS1353,12,ACE-4
501,3.739,469.0977,509,RLUS1353,12,ACE-4
501,3.739,469.315,2380,RLUS1353,12,ACE-4
501,3.739,470.1094,238,RLUS1353,12,ACE-4
502,3.746,432.2388,22681,RLUS1353,12,ACE-4
502,3.746,432.2916,5592,RLUS1353,12,ACE-4
502,3.746,433.2433,6035,RLUS1353,12,ACE-4
502,3.746,433.2947,1937,RLUS1353,12,ACE-4
502,3.746,434.2466,1274,RLUS1353,12,ACE-4
502,3.746,434.2949,626,RLUS1353,12,ACE-4
502,3.746,435.1012,110,RLUS1353,12,ACE-4
502,3.746,435.1658,337,RLUS1353,12,ACE-4
502,3.746,435.2512,184,RLUS1353,12,ACE-4
502,3.746,435.291,104,RLUS1353,12,ACE-4
502,3.746,437.1617,222,RLUS1353,12,ACE-4
502,3.746,438.2532,244,RLUS1353,12,ACE-4
502,3.746,443.1025,739,RLUS1353,12,ACE-4
502,3.746,444.1034,253,RLUS1353,12,ACE-4
502,3.746,444.2227,140,RLUS1353,12,ACE-4
502,3.746,445.0862,109,RLUS1353,12,ACE-4
502,3.746,446.259,120,RLUS1353,12,ACE-4
502,3.746,448.2928,372,RLUS1353,12,ACE-4
502,3.746,449.2841,257,RLUS1353,12,ACE-4
502,3.746,450.301,49238,RLUS1353,12,ACE-4
502,3.746,451.3052,16246,RLUS1353,12,ACE-4
502,3.746,452.3078,2361,RLUS1353,12,ACE-4
502,3.746,453.3146,524,RLUS1353,12,ACE-4
502,3.746,456.2751,1027,RLUS1353,12,ACE-4
502,3.746,457.226,135,RLUS1353,12,ACE-4
502,3.746,460.2712,198,RLUS1353,12,ACE-4
502,3.746,464.279,374,RLUS1353,12,ACE-4
502,3.746,465.3096,150,RLUS1353,12,ACE-4
502,3.746,466.296,884,RLUS1353,12,ACE-4
502,3.746,467.2996,330,RLUS1353,12,ACE-4
502,3.746,468.3113,14403,RLUS1353,12,ACE-4
502,3.746,469.0926,687,RLUS1353,12,ACE-4
502,3.746,469.3139,4775,RLUS1353,12,ACE-4
502,3.746,470.1031,171,RLUS1353,12,ACE-4
503,3.753,431.2777,102,RLUS1353,12,ACE-4
503,3.753,432.241,12240,RLUS1353,12,ACE-4
503,3.753,432.2908,10860,RLUS1353,12,ACE-4
503,3.753,433.2446,3233,RLUS1353,12,ACE-4
503,3.753,433.2906,3266,RLUS1353,12,ACE-4
503,3.753,434.2514,745,RLUS1353,12,ACE-4
503,3.753,434.2991,523,RLUS1353,12,ACE-4
503,3.753,435.1685,510,RLUS1353,12,ACE-4
503,3.753,435.2494,225,RLUS1353,12,ACE-4
503,3.753,435.3089,153,RLUS1353,12,ACE-4
503,3.753,437.1576,172,RLUS1353,12,ACE-4
503,3.753,438.1769,115,RLUS1353,12,ACE-4
503,3.753,438.2641,127,RLUS1353,12,ACE-4
503,3.753,442.1923,108,RLUS1353,12,ACE-4
503,3.753,443.1054,401,RLUS1353,12,ACE-4
503,3.753,443.2168,118,RLUS1353,12,ACE-4
503,3.753,444.1102,202,RLUS1353,12,ACE-4
503,3.753,445.1067,153,RLUS1353,12,ACE-4
503,3.753,446.087,121,RLUS1353,12,ACE-4
503,3.753,448.2854,694,RLUS1353,12,ACE-4
503,3.753,450.3015,78500,RLUS1353,12,ACE-4
503,3.753,450.3988,105,RLUS1353,12,ACE-4
503,3.753,451.306,25506,RLUS1353,12,ACE-4
503,3.753,452.308,4126,RLUS1353,12,ACE-4
503,3.753,453.3134,720,RLUS1353,12,ACE-4
503,3.753,456.2754,476,RLUS1353,12,ACE-4
503,3.753,457.2779,216,RLUS1353,12,ACE-4
503,3.753,460.2173,139,RLUS1353,12,ACE-4
503,3.753,460.2593,119,RLUS1353,12,ACE-4
503,3.753,464.2918,538,RLUS1353,12,ACE-4
503,3.753,465.324,116,RLUS1353,12,ACE-4
503,3.753,466.297,835,RLUS1353,12,ACE-4
503,3.753,467.3087,520,RLUS1353,12,ACE-4
503,3.753,468.2226,133,RLUS1353,12,ACE-4
503,3.753,468.3119,20450,RLUS1353,12,ACE-4
503,3.753,468.4554,115,RLUS1353,12,ACE-4
503,3.753,469.1023,406,RLUS1353,12,ACE-4
503,3.753,469.3172,7690,RLUS1353,12,ACE-4
504,3.76,432.2398,5954,RLUS1353,12,ACE-4
504,3.76,432.2902,8813,RLUS1353,12,ACE-4
504,3.76,433.241,1581,RLUS1353,12,ACE-4
504,3.76,433.2916,3313,RLUS1353,12,ACE-4
504,3.76,434.2441,417,RLUS1353,12,ACE-4
504,3.76,434.2916,507,RLUS1353,12,ACE-4
504,3.76,435.1613,318,RLUS1353,12,ACE-4
504,3.76,435.298,111,RLUS1353,12,ACE-4
504,3.76,436.164,200,RLUS1353,12,ACE-4
504,3.76,436.2056,182,RLUS1353,12,ACE-4
504,3.76,437.159,251,RLUS1353,12,ACE-4
504,3.76,437.1954,138,RLUS1353,12,ACE-4
504,3.76,438.18,156,RLUS1353,12,ACE-4
504,3.76,443.1024,206,RLUS1353,12,ACE-4
504,3.76,445.0981,169,RLUS1353,12,ACE-4
504,3.76,446.2796,137,RLUS1353,12,ACE-4
504,3.76,447.0995,155,RLUS1353,12,ACE-4
504,3.76,448.2888,592,RLUS1353,12,ACE-4
504,3.76,450.2111,107,RLUS1353,12,ACE-4
504,3.76,450.3014,76312,RLUS1353,12,ACE-4
504,3.76,451.3054,23368,RLUS1353,12,ACE-4
504,3.76,452.3086,4056,RLUS1353,12,ACE-4
504,3.76,453.3073,515,RLUS1353,12,ACE-4
504,3.76,456.2708,413,RLUS1353,12,ACE-4
504,3.76,460.2462,184,RLUS1353,12,ACE-4
504,3.76,461.2316,101,RLUS1353,12,ACE-4
504,3.76,464.2816,1074,RLUS1353,12,ACE-4
504,3.76,465.2795,242,RLUS1353,12,ACE-4
504,3.76,466.2961,1092,RLUS1353,12,ACE-4
504,3.76,467.3009,266,RLUS1353,12,ACE-4
504,3.76,468.312,21507,RLUS1353,12,ACE-4
504,3.76,469.0989,163,RLUS1353,12,ACE-4
504,3.76,469.3144,8022,RLUS1353,12,ACE-4
505,3.767,432.2398,3928,RLUS1353,12,ACE-4
505,3.767,432.2911,7078,RLUS1353,12,ACE-4
505,3.767,433.2429,1342,RLUS1353,12,ACE-4
505,3.767,433.2936,1988,RLUS1353,12,ACE-4
505,3.767,434.2499,292,RLUS1353,12,ACE-4
505,3.767,434.288,156,RLUS1353,12,ACE-4
505,3.767,435.1066,178,RLUS1353,12,ACE-4
505,3.767,435.1742,717,RLUS1353,12,ACE-4
505,3.767,436.2774,101,RLUS1353,12,ACE-4
505,3.767,437.1664,229,RLUS1353,12,ACE-4
505,3.767,443.1063,200,RLUS1353,12,ACE-4
505,3.767,444.0804,127,RLUS1353,12,ACE-4
505,3.767,445.0858,118,RLUS1353,12,ACE-4
505,3.767,448.2853,516,RLUS1353,12,ACE-4
505,3.767,449.2777,121,RLUS1353,12,ACE-4
505,3.767,450.3008,53267,RLUS1353,12,ACE-4
505,3.767,451.3044,17046,RLUS1353,12,ACE-4
505,3.767,452.3079,2614,RLUS1353,12,ACE-4
505,3.767,453.3028,248,RLUS1353,12,ACE-4
505,3.767,456.2704,213,RLUS1353,12,ACE-4
505,3.767,460.2513,133,RLUS1353,12,ACE-4
505,3.767,464.2834,1111,RLUS1353,12,ACE-4
505,3.767,464.3217,614,RLUS1353,12,ACE-4
505,3.767,465.2878,479,RLUS1353,12,ACE-4
505,3.767,466.124,124,RLUS1353,12,ACE-4
505,3.767,466.295,781,RLUS1353,12,ACE-4
505,3.767,467.2986,451,RLUS1353,12,ACE-4
505,3.767,467.5638,139,RLUS1353,12,ACE-4
505,3.767,468.3114,14648,RLUS1353,12,ACE-4
505,3.767,469.3126,4848,RLUS1353,12,ACE-4
506,3.774,432.2401,3889,RLUS1353,12,ACE-4
506,3.774,432.2894,2384,RLUS1353,12,ACE-4
506,3.774,433.2424,931,RLUS1353,12,ACE-4
506,3.774,433.2936,1104,RLUS1353,12,ACE-4
506,3.774,434.2446,246,RLUS1353,12,ACE-4
506,3.774,434.2822,222,RLUS1353,12,ACE-4
506,3.774,435.1708,577,RLUS1353,12,ACE-4
506,3.774,436.177,174,RLUS1353,12,ACE-4
506,3.774,437.157,207,RLUS1353,12,ACE-4
506,3.774,443.1003,278,RLUS1353,12,ACE-4
506,3.774,444.0946,115,RLUS1353,12,ACE-4
506,3.774,445.0898,150,RLUS1353,12,ACE-4
506,3.774,448.2863,237,RLUS1353,12,ACE-4
506,3.774,450.3016,24801,RLUS1353,12,ACE-4
506,3.774,451.3048,7469,RLUS1353,12,ACE-4
506,3.774,452.3061,1341,RLUS1353,12,ACE-4
506,3.774,456.271,235,RLUS1353,12,ACE-4
506,3.774,463.2717,102,RLUS1353,12,ACE-4
506,3.774,464.2776,528,RLUS1353,12,ACE-4
506,3.774,464.3138,493,RLUS1353,12,ACE-4
506,3.774,465.2816,115,RLUS1353,12,ACE-4
506,3.774,465.3236,107,RLUS1353,12,ACE-4
506,3.774,466.2998,712,RLUS1353,12,ACE-4
506,3.774,467.3042,200,RLUS1353,12,ACE-4
506,3.774,468.3105,6549,RLUS1353,12,ACE-4
506,3.774,469.0859,287,RLUS1353,12,ACE-4
506,3.774,469.3167,2104,RLUS1353,12,ACE-4
506,3.774,470.0954,117,RLUS1353,12,ACE-4
507,3.781,432.2391,4498,RLUS1353,12,ACE-4
507,3.781,432.2906,841,RLUS1353,12,ACE-4
507,3.781,433.2428,891,RLUS1353,12,ACE-4
507,3.781,433.294,571,RLUS1353,12,ACE-4
507,3.781,434.2429,271,RLUS1353,12,ACE-4
507,3.781,435.1632,382,RLUS1353,12,ACE-4
507,3.781,437.1672,290,RLUS1353,12,ACE-4
507,3.781,443.0946,102,RLUS1353,12,ACE-4
507,3.781,444.0971,113,RLUS1353,12,ACE-4
507,3.781,445.1076,114,RLUS1353,12,ACE-4
507,3.781,448.24,135,RLUS1353,12,ACE-4
507,3.781,448.2878,191,RLUS1353,12,ACE-4
507,3.781,450.3002,10763,RLUS1353,12,ACE-4
507,3.781,451.3014,2950,RLUS1353,12,ACE-4
507,3.781,452.301,402,RLUS1353,12,ACE-4
507,3.781,455.7629,138,RLUS1353,12,ACE-4
507,3.781,460.2376,249,RLUS1353,12,ACE-4
507,3.781,464.2812,110,RLUS1353,12,ACE-4
507,3.781,464.315,168,RLUS1353,12,ACE-4
507,3.781,465.3099,216,RLUS1353,12,ACE-4
507,3.781,466.2922,318,RLUS1353,12,ACE-4
507,3.781,467.1252,148,RLUS1353,12,ACE-4
507,3.781,467.289,189,RLUS1353,12,ACE-4
507,3.781,468.312,3188,RLUS1353,12,ACE-4
507,3.781,469.0931,190,RLUS1353,12,ACE-4
507,3.781,469.3128,983,RLUS1353,12,ACE-4
508,3.789,432.2394,2805,RLUS1353,12,ACE-4
508,3.789,432.2902,1154,RLUS1353,12,ACE-4
508,3.789,433.2428,652,RLUS1353,12,ACE-4
508,3.789,433.294,408,RLUS1353,12,ACE-4
508,3.789,434.2546,245,RLUS1353,12,ACE-4
508,3.789,434.2894,108,RLUS1353,12,ACE-4
508,3.789,435.0896,127,RLUS1353,12,ACE-4
508,3.789,435.1715,375,RLUS1353,12,ACE-4
508,3.789,436.2474,266,RLUS1353,12,ACE-4
508,3.789,437.1708,232,RLUS1353,12,ACE-4
508,3.789,438.1679,100,RLUS1353,12,ACE-4
508,3.789,443.1076,119,RLUS1353,12,ACE-4
508,3.789,448.2806,176,RLUS1353,12,ACE-4
508,3.789,450.3004,8318,RLUS1353,12,ACE-4
508,3.789,451.3042,2252,RLUS1353,12,ACE-4
508,3.789,452.3044,728,RLUS1353,12,ACE-4
508,3.789,453.3076,199,RLUS1353,12,ACE-4
508,3.789,456.2566,307,RLUS1353,12,ACE-4
508,3.789,460.2352,100,RLUS1353,12,ACE-4
508,3.789,464.2974,560,RLUS1353,12,ACE-4
508,3.789,466.0603,106,RLUS1353,12,ACE-4
508,3.789,466.2961,448,RLUS1353,12,ACE-4
508,3.789,467.113,108,RLUS1353,12,ACE-4
508,3.789,467.3007,263,RLUS1353,12,ACE-4
508,3.789,468.311,2578,RLUS1353,12,ACE-4
508,3.789,469.1034,213,RLUS1353,12,ACE-4
508,3.789,469.3144,935,RLUS1353,12,ACE-4
508,3.789,470.1098,118,RLUS1353,12,ACE-4
509,3.796,432.2386,2621,RLUS1353,12,ACE-4
509,3.796,432.285,946,RLUS1353,12,ACE-4
509,3.796,433.2446,681,RLUS1353,12,ACE-4
509,3.796,433.2905,101,RLUS1353,12,ACE-4
509,3.796,435.171,538,RLUS1353,12,ACE-4
509,3.796,436.243,108,RLUS1353,12,ACE-4
509,3.796,437.1611,140,RLUS1353,12,ACE-4
509,3.796,442.0416,198,RLUS1353,12,ACE-4
509,3.796,448.2802,193,RLUS1353,12,ACE-4
509,3.796,450.3012,6332,RLUS1353,12,ACE-4
509,3.796,451.3054,1954,RLUS1353,12,ACE-4
509,3.796,452.3097,416,RLUS1353,12,ACE-4
509,3.796,456.277,109,RLUS1353,12,ACE-4
509,3.796,457.283,137,RLUS1353,12,ACE-4
509,3.796,459.1076,114,RLUS1353,12,ACE-4
509,3.796,459.2084,108,RLUS1353,12,ACE-4
509,3.796,460.236,168,RLUS1353,12,ACE-4
509,3.796,461.2623,127,RLUS1353,12,ACE-4
509,3.796,464.2806,267,RLUS1353,12,ACE-4
509,3.796,464.3118,125,RLUS1353,12,ACE-4
509,3.796,466.2944,518,RLUS1353,12,ACE-4
509,3.796,467.2998,386,RLUS1353,12,ACE-4
509,3.796,468.311,2016,RLUS1353,12,ACE-4
509,3.796,469.0924,173,RLUS1353,12,ACE-4
509,3.796,469.3211,416,RLUS1353,12,ACE-4
510,3.803,432.2374,2461,RLUS1353,12,ACE-4
510,3.803,432.2906,667,RLUS1353,12,ACE-4
510,3.803,433.2417,693,RLUS1353,12,ACE-4
510,3.803,433.2931,206,RLUS1353,12,ACE-4
510,3.803,434.2514,193,RLUS1353,12,ACE-4
510,3.803,435.1659,470,RLUS1353,12,ACE-4
510,3.803,436.1736,154,RLUS1353,12,ACE-4
510,3.803,437.1693,147,RLUS1353,12,ACE-4
510,3.803,438.1794,130,RLUS1353,12,ACE-4
510,3.803,449.2895,129,RLUS1353,12,ACE-4
510,3.803,450.3019,7333,RLUS1353,12,ACE-4
510,3.803,451.3048,2378,RLUS1353,12,ACE-4
510,3.803,452.3028,320,RLUS1353,12,ACE-4
510,3.803,466.289,607,RLUS1353,12,ACE-4
510,3.803,467.296,307,RLUS1353,12,ACE-4
510,3.803,468.3151,1964,RLUS1353,12,ACE-4
510,3.803,469.1008,227,RLUS1353,12,ACE-4
510,3.803,469.3191,810,RLUS1353,12,ACE-4
510,3.803,470.097,128,RLUS1353,12,ACE-4
511,3.81,432.2384,2076,RLUS1353,12,ACE-4
511,3.81,432.2903,579,RLUS1353,12,ACE-4
511,3.81,433.2444,360,RLUS1353,12,ACE-4
511,3.81,433.3002,226,RLUS1353,12,ACE-4
511,3.81,435.1679,306,RLUS1353,12,ACE-4
511,3.81,437.164,190,RLUS1353,12,ACE-4
511,3.81,438.261,156,RLUS1353,12,ACE-4
511,3.81,439.249,132,RLUS1353,12,ACE-4
511,3.81,440.0843,169,RLUS1353,12,ACE-4
511,3.81,443.0977,167,RLUS1353,12,ACE-4
511,3.81,445.1028,144,RLUS1353,12,ACE-4
511,3.81,447.2218,105,RLUS1353,12,ACE-4
511,3.81,448.2788,142,RLUS1353,12,ACE-4
511,3.81,450.301,6640,RLUS1353,12,ACE-4
511,3.81,451.306,1764,RLUS1353,12,ACE-4
511,3.81,452.3068,277,RLUS1353,12,ACE-4
511,3.81,456.2664,249,RLUS1353,12,ACE-4
511,3.81,464.2982,175,RLUS1353,12,ACE-4
511,3.81,465.3186,126,RLUS1353,12,ACE-4
511,3.81,466.296,1104,RLUS1353,12,ACE-4
511,3.81,467.2966,270,RLUS1353,12,ACE-4
511,3.81,468.31,1683,RLUS1353,12,ACE-4
511,3.81,469.0934,109,RLUS1353,12,ACE-4
511,3.81,469.3106,315,RLUS1353,12,ACE-4
512,3.817,431.1142,134,RLUS1353,12,ACE-4
512,3.817,432.2406,1929,RLUS1353,12,ACE-4
512,3.817,432.2914,499,RLUS1353,12,ACE-4
512,3.817,433.2488,630,RLUS1353,12,ACE-4
512,3.817,433.2914,194,RLUS1353,12,ACE-4
512,3.817,435.17,345,RLUS1353,12,ACE-4
512,3.817,437.1738,277,RLUS1353,12,ACE-4
512,3.817,438.2606,146,RLUS1353,12,ACE-4
512,3.817,444.1247,116,RLUS1353,12,ACE-4
512,3.817,445.1167,101,RLUS1353,12,ACE-4
512,3.817,446.2644,100,RLUS1353,12,ACE-4
512,3.817,448.294,258,RLUS1353,12,ACE-4
512,3.817,450.3035,6418,RLUS1353,12,ACE-4
512,3.817,450.7156,103,RLUS1353,12,ACE-4
512,3.817,451.1032,110,RLUS1353,12,ACE-4
512,3.817,451.3034,1878,RLUS1353,12,ACE-4
512,3.817,452.3032,388,RLUS1353,12,ACE-4
512,3.817,456.276,175,RLUS1353,12,ACE-4
512,3.817,461.1018,112,RLUS1353,12,ACE-4
512,3.817,461.22,100,RLUS1353,12,ACE-4
512,3.817,464.3156,180,RLUS1353,12,ACE-4
512,3.817,466.2995,629,RLUS1353,12,ACE-4
512,3.817,467.3,189,RLUS1353,12,ACE-4
512,3.817,468.3094,1182,RLUS1353,12,ACE-4
512,3.817,469.1038,228,RLUS1353,12,ACE-4
512,3.817,469.3188,334,RLUS1353,12,ACE-4
23,3.698,453.7842,345,RLUS1353,13,ACE-1
496,3.703,435.1743,390,RLUS1353,13,ACE-1
496,3.703,435.2386,108,RLUS1353,13,ACE-1
496,3.703,437.1628,313,RLUS1353,13,ACE-1
496,3.703,438.1834,227,RLUS1353,13,ACE-1
496,3.703,444.376,115,RLUS1353,13,ACE-1
496,3.703,445.312,130,RLUS1353,13,ACE-1
496,3.703,449.3807,113,RLUS1353,13,ACE-1
496,3.703,450.392,113,RLUS1353,13,ACE-1
496,3.703,451.3001,286,RLUS1353,13,ACE-1
496,3.703,452.3096,337,RLUS1353,13,ACE-1
496,3.703,453.1827,205,RLUS1353,13,ACE-1
496,3.703,453.3112,368,RLUS1353,13,ACE-1
496,3.703,454.307,120,RLUS1353,13,ACE-1
496,3.703,455.3176,339,RLUS1353,13,ACE-1
496,3.703,468.2988,313,RLUS1353,13,ACE-1
496,3.703,469.3014,334,RLUS1353,13,ACE-1
497,3.71,435.1678,587,RLUS1353,13,ACE-1
497,3.71,436.185,132,RLUS1353,13,ACE-1
497,3.71,437.1685,337,RLUS1353,13,ACE-1
497,3.71,449.2868,209,RLUS1353,13,ACE-1
497,3.71,449.389,163,RLUS1353,13,ACE-1
497,3.71,450.2856,117,RLUS1353,13,ACE-1
497,3.71,451.298,321,RLUS1353,13,ACE-1
497,3.71,452.3074,411,RLUS1353,13,ACE-1
497,3.71,453.1844,196,RLUS1353,13,ACE-1
497,3.71,453.3036,242,RLUS1353,13,ACE-1
497,3.71,454.317,211,RLUS1353,13,ACE-1
497,3.71,455.3095,148,RLUS1353,13,ACE-1
497,3.71,466.293,117,RLUS1353,13,ACE-1
497,3.71,467.2777,157,RLUS1353,13,ACE-1
497,3.71,468.3026,295,RLUS1353,13,ACE-1
497,3.71,469.303,445,RLUS1353,13,ACE-1
498,3.717,435.1663,530,RLUS1353,13,ACE-1
498,3.717,436.1696,218,RLUS1353,13,ACE-1
498,3.717,437.1677,385,RLUS1353,13,ACE-1
498,3.717,444.2992,103,RLUS1353,13,ACE-1
498,3.717,449.3847,146,RLUS1353,13,ACE-1
498,3.717,450.293,148,RLUS1353,13,ACE-1
498,3.717,451.3028,190,RLUS1353,13,ACE-1
498,3.717,452.3028,554,RLUS1353,13,ACE-1
498,3.717,453.1829,160,RLUS1353,13,ACE-1
498,3.717,453.3046,595,RLUS1353,13,ACE-1
498,3.717,454.3152,428,RLUS1353,13,ACE-1
498,3.717,455.3182,136,RLUS1353,13,ACE-1
498,3.717,466.2828,138,RLUS1353,13,ACE-1
498,3.717,467.2868,113,RLUS1353,13,ACE-1
498,3.717,468.2696,108,RLUS1353,13,ACE-1
498,3.717,469.3024,294,RLUS1353,13,ACE-1
498,3.717,470.3042,128,RLUS1353,13,ACE-1
499,3.724,432.2464,145,RLUS1353,13,ACE-1
499,3.724,433.2896,129,RLUS1353,13,ACE-1
499,3.724,435.17,607,RLUS1353,13,ACE-1
499,3.724,435.2948,178,RLUS1353,13,ACE-1
499,3.724,437.1607,419,RLUS1353,13,ACE-1
499,3.724,440.3342,147,RLUS1353,13,ACE-1
499,3.724,450.296,335,RLUS1353,13,ACE-1
499,3.724,451.2969,226,RLUS1353,13,ACE-1
499,3.724,452.3047,804,RLUS1353,13,ACE-1
499,3.724,453.3115,770,RLUS1353,13,ACE-1
499,3.724,454.3154,347,RLUS1353,13,ACE-1
499,3.724,455.3203,527,RLUS1353,13,ACE-1
499,3.724,456.318,113,RLUS1353,13,ACE-1
499,3.724,457.3276,123,RLUS1353,13,ACE-1
499,3.724,466.287,107,RLUS1353,13,ACE-1
499,3.724,468.3007,323,RLUS1353,13,ACE-1
499,3.724,469.3098,276,RLUS1353,13,ACE-1
500,3.732,432.2392,136,RLUS1353,13,ACE-1
500,3.732,432.2918,104,RLUS1353,13,ACE-1
500,3.732,433.2472,154,RLUS1353,13,ACE-1
500,3.732,434.2936,103,RLUS1353,13,ACE-1
500,3.732,435.1729,1050,RLUS1353,13,ACE-1
500,3.732,435.2998,134,RLUS1353,13,ACE-1
500,3.732,437.1719,103,RLUS1353,13,ACE-1
500,3.732,439.1522,139,RLUS1353,13,ACE-1
500,3.732,449.3877,111,RLUS1353,13,ACE-1
500,3.732,450.2991,472,RLUS1353,13,ACE-1
500,3.732,451.3032,754,RLUS1353,13,ACE-1
500,3.732,452.3064,1087,RLUS1353,13,ACE-1
500,3.732,453.3118,1169,RLUS1353,13,ACE-1
500,3.732,454.3168,1040,RLUS1353,13,ACE-1
500,3.732,455.3206,916,RLUS1353,13,ACE-1
500,3.732,456.3248,377,RLUS1353,13,ACE-1
500,3.732,458.2804,149,RLUS1353,13,ACE-1
500,3.732,459.281,158,RLUS1353,13,ACE-1
500,3.732,460.2342,125,RLUS1353,13,ACE-1
500,3.732,467.2888,114,RLUS1353,13,ACE-1
500,3.732,468.3122,201,RLUS1353,13,ACE-1
500,3.732,469.3184,363,RLUS1353,13,ACE-1
501,3.739,432.2384,402,RLUS1353,13,ACE-1
501,3.739,432.2828,164,RLUS1353,13,ACE-1
501,3.739,434.2967,645,RLUS1353,13,ACE-1
501,3.739,435.1626,492,RLUS1353,13,ACE-1
501,3.739,435.2983,476,RLUS1353,13,ACE-1
501,3.739,436.0822,112,RLUS1353,13,ACE-1
501,3.739,436.3043,374,RLUS1353,13,ACE-1
501,3.739,437.166,198,RLUS1353,13,ACE-1
501,3.739,437.3097,315,RLUS1353,13,ACE-1
501,3.739,438.3102,175,RLUS1353,13,ACE-1
501,3.739,450.2976,1222,RLUS1353,13,ACE-1
501,3.739,451.3048,3824,RLUS1353,13,ACE-1
501,3.739,452.3083,4816,RLUS1353,13,ACE-1
501,3.739,453.3098,5525,RLUS1353,13,ACE-1
501,3.739,454.316,3846,RLUS1353,13,ACE-1
501,3.739,455.1296,100,RLUS1353,13,ACE-1
501,3.739,455.3195,3165,RLUS1353,13,ACE-1
501,3.739,456.3206,1431,RLUS1353,13,ACE-1
501,3.739,457.271,124,RLUS1353,13,ACE-1
501,3.739,457.3226,294,RLUS1353,13,ACE-1
501,3.739,458.2822,238,RLUS1353,13,ACE-1
501,3.739,458.3285,148,RLUS1353,13,ACE-1
501,3.739,467.284,138,RLUS1353,13,ACE-1
501,3.739,468.3044,541,RLUS1353,13,ACE-1
501,3.739,469.3131,1637,RLUS1353,13,ACE-1
502,3.746,432.2366,486,RLUS1353,13,ACE-1
502,3.746,432.2942,436,RLUS1353,13,ACE-1
502,3.746,433.2934,1225,RLUS1353,13,ACE-1
502,3.746,434.2984,1437,RLUS1353,13,ACE-1
502,3.746,435.1677,521,RLUS1353,13,ACE-1
502,3.746,435.299,1631,RLUS1353,13,ACE-1
502,3.746,436.1714,200,RLUS1353,13,ACE-1
502,3.746,436.238,108,RLUS1353,13,ACE-1
502,3.746,436.3032,1324,RLUS1353,13,ACE-1
502,3.746,437.1678,314,RLUS1353,13,ACE-1
502,3.746,437.3076,737,RLUS1353,13,ACE-1
502,3.746,438.1594,181,RLUS1353,13,ACE-1
502,3.746,438.2582,136,RLUS1353,13,ACE-1
502,3.746,438.3018,424,RLUS1353,13,ACE-1
502,3.746,439.3136,137,RLUS1353,13,ACE-1
502,3.746,450.2978,4460,RLUS1353,13,ACE-1
502,3.746,451.3052,9745,RLUS1353,13,ACE-1
502,3.746,452.3076,15532,RLUS1353,13,ACE-1
