,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
3201,496,3.703,433.2946,157,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3210,496,3.703,450.2876,204,RLUS1353,13,ACE-4,M2,EXAMPLE_10
3211,496,3.703,452.3037,170,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3213,496,3.703,453.3146,123,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3214,496,3.703,454.3126,150,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3216,496,3.703,455.3199,154,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3220,496,3.703,468.2996,398,RLUS1353,13,ACE-4,M2,EXAMPLE_11
3221,496,3.703,469.3044,335,RLUS1353,13,ACE-4,M3,EXAMPLE_11
3230,497,3.711,451.291,335,RLUS1353,13,ACE-4,M3,EXAMPLE_10
3231,497,3.711,452.2968,422,RLUS1353,13,ACE-4,M4,EXAMPLE_10
3233,497,3.711,453.3051,230,RLUS1353,13,ACE-4,M5,EXAMPLE_10
3234,497,3.711,454.3059,173,RLUS1353,13,ACE-4,M6,EXAMPLE_10
3235,497,3.711,455.3136,229,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3236,497,3.711,467.2969,202,RLUS1353,13,ACE-4,M1,EXAMPLE_11
3237,497,3.711,468.2994,308,RLUS1353,13,ACE-4,M2,EXAMPLE_11
3238,497,3.711,469.3037,312,RLUS1353,13,ACE-4,M3,EXAMPLE_11
3242,498,3.718,437.2533,107,RLUS1353,13,ACE-4,M5,EXAMPLE_1
3245,498,3.718,450.2924,217,RLUS1353,13,ACE-4,M2,EXAMPLE_10
3247,498,3.718,452.3074,397,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3249,498,3.718,453.3104,307,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3250,498,3.718,454.3078,374,RLUS1353,13,ACE-4,M6,EXAMPLE_10
3251,498,3.718,455.319,342,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3256,498,3.718,468.298,340,RLUS1353,13,ACE-4,M2,EXAMPLE_11
3258,499,3.725,432.2394,149,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3265,499,3.725,450.2994,208,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3266,499,3.725,451.3011,476,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3267,499,3.725,452.307,681,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3268,499,3.725,453.3087,514,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3269,499,3.725,454.3157,446,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3271,499,3.725,457.3262,112,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3278,499,3.725,469.3088,178,RLUS1353,13,ACE-4,M3,EXAMPLE_11
3279,500,3.732,432.2418,623,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3280,500,3.732,433.2375,108,RLUS1353,13,ACE-4,M0,EXAMPLE_2
3283,500,3.732,435.304,169,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3292,500,3.732,450.3026,271,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3293,500,3.732,451.3028,548,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3294,500,3.732,452.3094,1396,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3295,500,3.732,453.3122,1265,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3296,500,3.732,454.3159,903,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3297,500,3.732,455.3192,626,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3299,500,3.732,456.3254,327,RLUS1353,13,ACE-4,M5,EXAMPLE_7
3301,500,3.732,457.3214,151,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3307,500,3.732,468.2996,253,RLUS1353,13,ACE-4,M2,EXAMPLE_11
3308,500,3.732,469.3082,645,RLUS1353,13,ACE-4,M3,EXAMPLE_11
3309,501,3.739,432.2396,1116,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3310,501,3.739,433.2445,301,RLUS1353,13,ACE-4,M1,EXAMPLE_1
3311,501,3.739,433.2938,151,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3312,501,3.739,434.2916,213,RLUS1353,13,ACE-4,M1,EXAMPLE_9
3314,501,3.739,435.301,505,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3316,501,3.739,436.3014,382,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3318,501,3.739,437.3034,205,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3322,501,3.739,450.2978,989,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3323,501,3.739,451.3043,3026,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3324,501,3.739,452.3059,5066,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3325,501,3.739,453.3114,5075,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3326,501,3.739,454.3144,5254,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3327,501,3.739,455.3172,2982,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3329,501,3.739,456.3218,1703,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3331,501,3.739,457.3242,978,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3333,501,3.739,458.3239,219,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3336,501,3.739,467.2997,126,RLUS1353,13,ACE-4,M1,EXAMPLE_11
3337,501,3.739,468.3064,571,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3338,501,3.739,469.3142,1078,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3339,502,3.746,432.24,948,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3340,502,3.746,432.2891,280,RLUS1353,13,ACE-4,M0,EXAMPLE_6
3341,502,3.746,433.2439,467,RLUS1353,13,ACE-4,M1,EXAMPLE_1
3342,502,3.746,433.2936,1117,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3344,502,3.746,434.2964,1679,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3346,502,3.746,435.2996,1877,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3348,502,3.746,436.303,1620,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3350,502,3.746,437.3078,922,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3353,502,3.746,439.3148,223,RLUS1353,13,ACE-4,M7,EXAMPLE_6
3355,502,3.746,450.2992,3335,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3356,502,3.746,451.3024,9455,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3357,502,3.746,452.3077,13775,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3358,502,3.746,453.3108,14325,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3359,502,3.746,454.3147,13133,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3360,502,3.746,455.3184,8143,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3361,502,3.746,456.3214,5511,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3363,502,3.746,457.3248,2558,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3365,502,3.746,458.3296,1070,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3371,502,3.746,468.308,1439,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3372,502,3.746,469.3142,4359,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3373,503,3.753,432.2396,851,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3374,503,3.753,432.2864,613,RLUS1353,13,ACE-4,M0,EXAMPLE_6
3376,503,3.753,433.293,2811,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3377,503,3.753,434.2961,3269,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3379,503,3.753,435.3012,4019,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3381,503,3.753,436.3042,3743,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3383,503,3.753,437.3072,2207,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3385,503,3.753,438.3096,1496,RLUS1353,13,ACE-4,M6,EXAMPLE_6
3386,503,3.753,439.3132,772,RLUS1353,13,ACE-4,M7,EXAMPLE_6
3387,503,3.753,440.3142,181,RLUS1353,13,ACE-4,M8,EXAMPLE_6
3389,503,3.753,450.3005,6590,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3390,503,3.753,451.3049,17305,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3391,503,3.753,452.3079,28072,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3393,503,3.753,453.3115,29591,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3394,503,3.753,454.3144,27502,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3396,503,3.753,455.3184,18095,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3397,503,3.753,456.3208,9732,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3399,503,3.753,457.3244,4582,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3401,503,3.753,458.3288,1534,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3405,503,3.753,468.3096,2582,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3406,503,3.753,469.3134,6186,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3407,504,3.76,432.2389,386,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3408,504,3.76,432.2878,900,RLUS1353,13,ACE-4,M0,EXAMPLE_6
3409,504,3.76,433.2914,1925,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3410,504,3.76,434.2968,3817,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3412,504,3.76,435.3006,4308,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3414,504,3.76,436.3032,3629,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3416,504,3.76,437.306,2671,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3418,504,3.76,438.3092,1310,RLUS1353,13,ACE-4,M6,EXAMPLE_6
3420,504,3.76,440.3157,255,RLUS1353,13,ACE-4,M8,EXAMPLE_6
3421,504,3.76,450.3008,6897,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3422,504,3.76,451.3046,18433,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3423,504,3.76,452.3076,29699,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3426,504,3.76,453.3114,29741,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3428,504,3.76,454.3146,26060,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3430,504,3.76,455.3178,19387,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3431,504,3.76,456.3202,9848,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3432,504,3.76,457.3246,5399,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3434,504,3.76,458.3288,1912,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3436,504,3.76,459.3332,427,RLUS1353,13,ACE-4,M9,EXAMPLE_3
3438,504,3.76,467.2985,399,RLUS1353,13,ACE-4,M1,EXAMPLE_11
3439,504,3.76,468.3091,2482,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3440,504,3.76,469.3139,6429,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3442,505,3.768,432.2402,311,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3443,505,3.768,432.2928,496,RLUS1353,13,ACE-4,M0,EXAMPLE_6
3444,505,3.768,433.2908,1425,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3445,505,3.768,434.2982,2007,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3447,505,3.768,435.3008,2381,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3449,505,3.768,436.3069,2145,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3451,505,3.768,437.306,1650,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3452,505,3.768,438.3056,803,RLUS1353,13,ACE-4,M6,EXAMPLE_6
3454,505,3.768,439.3148,361,RLUS1353,13,ACE-4,M7,EXAMPLE_6
3455,505,3.768,440.3173,143,RLUS1353,13,ACE-4,M8,EXAMPLE_6
3458,505,3.768,450.3008,5200,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3459,505,3.768,451.3036,12799,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3460,505,3.768,452.308,20062,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3461,505,3.768,453.3115,19946,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3462,505,3.768,454.3144,17582,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3463,505,3.768,455.3174,12648,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3464,505,3.768,456.3208,7330,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3465,505,3.768,457.3249,3158,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3467,505,3.768,458.3294,1289,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3468,505,3.768,459.3336,373,RLUS1353,13,ACE-4,M9,EXAMPLE_3
3471,505,3.768,468.3086,1401,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3472,505,3.768,469.3149,4382,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3473,506,3.775,432.24,268,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3474,506,3.775,432.2876,175,RLUS1353,13,ACE-4,M0,EXAMPLE_6
3476,506,3.775,433.2926,795,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3477,506,3.775,434.2981,943,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3479,506,3.775,435.3024,1289,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3481,506,3.775,436.3037,1000,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3483,506,3.775,437.3092,714,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3485,506,3.775,438.3137,540,RLUS1353,13,ACE-4,M6,EXAMPLE_6
3486,506,3.775,439.3144,297,RLUS1353,13,ACE-4,M7,EXAMPLE_6
3487,506,3.775,450.2988,2072,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3488,506,3.775,451.3034,6708,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3489,506,3.775,452.3076,8954,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3490,506,3.775,453.3106,10470,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3491,506,3.775,454.3138,9204,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3492,506,3.775,455.3178,6838,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3493,506,3.775,456.3199,3391,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3494,506,3.775,457.3264,1866,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3499,506,3.775,468.311,1200,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3500,506,3.775,469.3136,2187,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3501,507,3.782,432.2406,158,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3503,507,3.782,433.294,439,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3504,507,3.782,434.2924,340,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3507,507,3.782,435.2956,282,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3509,507,3.782,436.3045,427,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3511,507,3.782,437.3075,337,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3512,507,3.782,439.3088,161,RLUS1353,13,ACE-4,M6,EXAMPLE_9
3515,507,3.782,450.2967,720,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3516,507,3.782,451.3044,2666,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3517,507,3.782,452.3088,5095,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3518,507,3.782,453.3117,5035,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3519,507,3.782,454.3146,4324,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3520,507,3.782,455.3184,2757,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3521,507,3.782,456.325,1736,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3522,507,3.782,457.3246,776,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3524,507,3.782,458.3316,351,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3527,507,3.782,468.3131,650,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3528,507,3.782,469.3102,1634,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3529,508,3.789,432.2352,118,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3530,508,3.789,433.2882,144,RLUS1353,13,ACE-4,M0,EXAMPLE_9
3533,508,3.789,435.2954,179,RLUS1353,13,ACE-4,M2,EXAMPLE_9
3535,508,3.789,436.3057,276,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3539,508,3.789,450.301,587,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3540,508,3.789,451.3026,1730,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3541,508,3.789,452.3072,2775,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3542,508,3.789,453.3095,3128,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3543,508,3.789,454.3145,2918,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3544,508,3.789,455.3172,1999,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3545,508,3.789,456.3204,1118,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3551,508,3.789,469.3106,736,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3553,509,3.796,432.2376,166,RLUS1353,13,ACE-4,M0,EXAMPLE_1
3554,509,3.796,434.2922,228,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3556,509,3.796,435.2985,276,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3558,509,3.796,436.3051,124,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3560,509,3.796,437.3054,104,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3562,509,3.796,439.3078,170,RLUS1353,13,ACE-4,M6,EXAMPLE_9
3563,509,3.796,450.3034,632,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3564,509,3.796,451.3044,1751,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3565,509,3.796,452.3064,2496,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3566,509,3.796,453.3114,3197,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3567,509,3.796,454.3149,2408,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3568,509,3.796,455.3194,1530,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3569,509,3.796,456.3212,757,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3570,509,3.796,457.3236,351,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3571,509,3.796,458.3283,141,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3573,509,3.796,468.3048,414,RLUS1353,13,ACE-4,M2,EXAMPLE_11
3574,509,3.796,469.3143,771,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3577,510,3.803,433.2953,147,RLUS1353,13,ACE-4,M1,EXAMPLE_6
3578,510,3.803,434.2907,118,RLUS1353,13,ACE-4,M1,EXAMPLE_9
3580,510,3.803,435.3014,451,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3581,510,3.803,436.3065,186,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3585,510,3.803,438.3126,178,RLUS1353,13,ACE-4,M6,EXAMPLE_6
3586,510,3.803,450.3022,714,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3587,510,3.803,451.3052,1436,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3588,510,3.803,452.307,2142,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3589,510,3.803,453.3116,1994,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3590,510,3.803,454.316,1746,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3591,510,3.803,455.3191,1449,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3592,510,3.803,456.3234,814,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3593,510,3.803,457.3267,300,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3594,510,3.803,466.2986,133,RLUS1353,13,ACE-4,M0,EXAMPLE_11
3595,510,3.803,467.2965,204,RLUS1353,13,ACE-4,M1,EXAMPLE_11
3596,510,3.803,468.3033,396,RLUS1353,13,ACE-4,M2,EXAMPLE_11
3597,510,3.803,469.3104,910,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3599,511,3.81,434.294,127,RLUS1353,13,ACE-4,M2,EXAMPLE_6
3601,511,3.81,435.2948,250,RLUS1353,13,ACE-4,M2,EXAMPLE_9
3602,511,3.81,436.2998,196,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3604,511,3.81,437.3077,207,RLUS1353,13,ACE-4,M5,EXAMPLE_6
3605,511,3.81,450.2976,409,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3606,511,3.81,451.3022,1065,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3607,511,3.81,452.3078,1821,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3608,511,3.81,453.3122,2017,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3609,511,3.81,454.3142,1850,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3610,511,3.81,455.3168,1197,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3611,511,3.81,456.3196,890,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3613,511,3.81,457.3248,456,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3615,511,3.81,467.294,151,RLUS1353,13,ACE-4,M1,EXAMPLE_11
3616,511,3.81,468.305,400,RLUS1353,13,ACE-4,M2,EXAMPLE_11
3617,511,3.81,469.313,623,RLUS1353,13,ACE-4,M1,EXAMPLE_4
3618,512,3.818,433.2882,187,RLUS1353,13,ACE-4,M0,EXAMPLE_9
3620,512,3.818,435.2995,141,RLUS1353,13,ACE-4,M3,EXAMPLE_6
3622,512,3.818,436.2989,149,RLUS1353,13,ACE-4,M4,EXAMPLE_6
3626,512,3.818,450.3006,374,RLUS1353,13,ACE-4,M0,EXAMPLE_3
3627,512,3.818,451.3052,1408,RLUS1353,13,ACE-4,M1,EXAMPLE_3
3628,512,3.818,452.3046,1664,RLUS1353,13,ACE-4,M2,EXAMPLE_3
3629,512,3.818,453.3145,1980,RLUS1353,13,ACE-4,M3,EXAMPLE_3
3630,512,3.818,454.3132,1339,RLUS1353,13,ACE-4,M4,EXAMPLE_3
3631,512,3.818,455.3181,1252,RLUS1353,13,ACE-4,M5,EXAMPLE_3
3632,512,3.818,456.3216,692,RLUS1353,13,ACE-4,M6,EXAMPLE_3
3635,512,3.818,457.3216,187,RLUS1353,13,ACE-4,M7,EXAMPLE_3
3637,512,3.818,458.328,155,RLUS1353,13,ACE-4,M8,EXAMPLE_3
3638,512,3.818,468.3094,443,RLUS1353,13,ACE-4,M0,EXAMPLE_4
3640,512,3.818,469.3092,550,RLUS1353,13,ACE-4,M3,EXAMPLE_11
